state_0,probability
275,0.0007449221817024919
483,2.5762013582845393e-07
1036,1.8372383370923952e-06
453,4.4744549907047264e-07
1203,4.813428853636903e-07
503,1.3952164198288375e-05
659,1.7470712895524365e-05
301,6.101529532779172e-08
93,6.101529532779172e-08
525,6.101529532779172e-08
173,5.762555669846996e-07
1004,3.0575442436482297e-06
182,3.39719605430627e-05
439,6.779477258643525e-09
1002,4.814784749088631e-05
11,1.355895451728705e-07
869,1.5131793241292348e-05
19,6.101529532779172e-07
161,1.036582072846595e-05
413,6.576092940884219e-06
933,0.00011938659452471247
1007,1.355895451728705e-08
674,1.355895451728705e-08
924,0.0011417114266963802
245,0.00010184130737934304
463,0.00010182774842482575
1246,0.05363406488819374
502,2.0338431775930575e-08
429,2.3206150656336786e-05
543,4.121922173255263e-06
87,3.0731370413431096e-05
219,8.772643572684721e-06
464,0.00010044473506406246
1148,0.00010354295617126256
459,3.3897386293217627e-08
122,3.688035628702078e-06
1241,6.2303396006934e-06
845,3.6473587651502165e-06
830,2.440611813111669e-07
572,7.118451121575701e-06
1236,2.7185703807160535e-06
539,6.101529532779172e-08
512,2.71179090345741e-08
842,2.71179090345741e-08
263,2.71179090345741e-08
719,0.000151460301435355
197,6.092716212342936e-05
448,6.779477258643525e-09
194,3.99989158259968e-07
80,8.13537271037223e-08
854,2.71179090345741e-08
654,3.3897386293217627e-08
293,3.3897386293217627e-08
7,1.1525111339693993e-07
278,4.067686355186115e-08
466,4.067686355186115e-08
100,2.1375691796503036e-05
134,5.936110287668271e-05
897,1.107766584062352e-05
112,1.8304588598337517e-07
187,3.593122947081068e-07
1058,3.593122947081068e-07
486,3.593122947081068e-07
819,6.779477258643525e-08
323,6.779477258643525e-08
262,4.671059831205389e-06
309,0.018502129006699872
246,7.457424984507877e-08
794,6.98286157640283e-07
482,4.745634081050467e-06
150,8.528582391373554e-06
299,6.643887713470655e-07
610,6.84727203122996e-07
580,1.4013179493616166e-05
1219,6.304913850538478e-07
874,2.440611813111669e-07
649,4.650721399429458e-06
224,8.13537271037223e-08
143,7.457424984507877e-08
407,6.779477258643525e-08
721,7.728604074853618e-07
613,4.759870983293619e-05
899,2.71179090345741e-08
764,2.71179090345741e-08
84,2.9422931302512897e-06
1143,1.0643779296070334e-06
1177,1.979607359523909e-06
1191,1.966048405006622e-06
655,0.006081163983094207
538,1.2474238155904086e-06
121,5.491376579501255e-07
436,5.626966124674126e-07
627,1.2447120246869512e-05
290,1.627074542074446e-07
807,1.5375854422603515e-05
383,1.355895451728705e-07
1155,0.00028407365609168096
858,0.00020034711194743344
1195,0.00022847516309354543
